"country","code","name","code_2","count_song","year","count_album","count_artist"
"NL","NLD","Netherlands","NL",186,2009,17,NA
"NL","NLD","Netherlands","NL",97,2010,8,NA
"NL","NLD","Netherlands","NL",131,2011,11,NA
"NL","NLD","Netherlands","NL",50,2012,4,NA
"NL","NLD","Netherlands","NL",40,2013,3,NA
"NL","NLD","Netherlands","NL",18,2014,2,NA
"NL","NLD","Netherlands","NL",26,2015,2,NA
"NO","NOR","Norway","NO",14,1981,1,NA
"NO","NOR","Norway","NO",10,1985,1,NA
"NO","NOR","Norway","NO",26,1986,2,NA
"NO","NOR","Norway","NO",39,1987,3,NA
"NO","NOR","Norway","NO",22,1989,1,NA
"NO","NOR","Norway","NO",49,1990,4,NA
"NO","NOR","Norway","NO",44,1991,4,NA
"NO","NOR","Norway","NO",41,1992,4,NA
"NO","NOR","Norway","NO",93,1993,11,NA
"NO","NOR","Norway","NO",96,1994,11,NA
"NO","NOR","Norway","NO",176,1995,16,NA
"NO","NOR","Norway","NO",187,1996,20,NA
"NO","NOR","Norway","NO",190,1997,18,NA
"NO","NOR","Norway","NO",150,1998,14,NA
"NO","NOR","Norway","NO",172,1999,16,NA
"NO","NOR","Norway","NO",132,2000,13,NA
"NO","NOR","Norway","NO",207,2001,19,NA
"NO","NOR","Norway","NO",186,2002,16,NA
"NO","NOR","Norway","NO",131,2003,11,NA
"NO","NOR","Norway","NO",243,2004,23,NA
"NO","NOR","Norway","NO",163,2005,18,NA
"NO","NOR","Norway","NO",199,2006,17,NA
"NO","NOR","Norway","NO",233,2007,21,NA
"NO","NOR","Norway","NO",251,2008,23,NA
"NO","NOR","Norway","NO",120,2009,11,NA
"NO","NOR","Norway","NO",53,2010,5,NA
"NO","NOR","Norway","NO",86,2011,9,NA
"NO","NOR","Norway","NO",44,2012,5,NA
"NO","NOR","Norway","NO",26,2013,2,NA
"NO","NOR","Norway","NO",8,2014,1,NA
"NO","NOR","Norway","NO",12,2015,1,NA
"NZ","NZL","New Zealand","NZ",4,1963,1,NA
"NZ","NZL","New Zealand","NZ",16,1965,2,NA
"NZ","NZL","New Zealand","NZ",14,1971,1,NA
"NZ","NZL","New Zealand","NZ",10,1975,1,NA
"NZ","NZL","New Zealand","NZ",5,1981,1,NA
"NZ","NZL","New Zealand","NZ",12,1985,1,NA
"NZ","NZL","New Zealand","NZ",12,1988,1,NA
"NZ","NZL","New Zealand","NZ",17,1992,1,NA
"NZ","NZL","New Zealand","NZ",8,1994,1,NA
"NZ","NZL","New Zealand","NZ",22,1995,2,NA
"NZ","NZL","New Zealand","NZ",11,1997,1,NA
"NZ","NZL","New Zealand","NZ",25,1998,2,NA
"NZ","NZL","New Zealand","NZ",24,1999,2,NA
"NZ","NZL","New Zealand","NZ",83,2001,7,NA
"NZ","NZL","New Zealand","NZ",96,2002,5,NA
"NZ","NZL","New Zealand","NZ",85,2003,8,NA
"NZ","NZL","New Zealand","NZ",113,2004,9,NA
"NZ","NZL","New Zealand","NZ",65,2005,6,NA
"NZ","NZL","New Zealand","NZ",63,2006,4,NA
"NZ","NZL","New Zealand","NZ",34,2007,3,NA
"NZ","NZL","New Zealand","NZ",24,2008,3,NA
"NZ","NZL","New Zealand","NZ",62,2009,6,NA
"NZ","NZL","New Zealand","NZ",6,2010,1,NA
"NZ","NZL","New Zealand","NZ",46,2011,4,NA
"PE","PER","Peru","PE",12,1993,1,NA
"PE","PER","Peru","PE",12,1994,1,NA
"PE","PER","Peru","PE",16,1997,1,NA
"PE","PER","Peru","PE",12,1998,1,NA
"PE","PER","Peru","PE",22,1999,2,NA
"PE","PER","Peru","PE",12,2000,1,NA
"PE","PER","Peru","PE",14,2002,1,NA
"PE","PER","Peru","PE",12,2003,1,NA
"PE","PER","Peru","PE",19,2004,1,NA
"PE","PER","Peru","PE",13,2007,1,NA
"PE","PER","Peru","PE",10,2009,1,NA
"PH","PHL","Philippines","PH",12,1993,1,NA
"PH","PHL","Philippines","PH",28,1994,2,NA
"PH","PHL","Philippines","PH",17,1995,1,NA
"PH","PHL","Philippines","PH",26,1996,2,NA
"PH","PHL","Philippines","PH",84,1997,6,NA
"PH","PHL","Philippines","PH",38,1999,2,NA
"PH","PHL","Philippines","PH",25,2000,2,NA
"PH","PHL","Philippines","PH",33,2001,2,NA
"PH","PHL","Philippines","PH",14,2002,1,NA
"PH","PHL","Philippines","PH",11,2003,1,NA
"PH","PHL","Philippines","PH",38,2004,3,NA
"PH","PHL","Philippines","PH",117,2005,9,NA
"PH","PHL","Philippines","PH",77,2006,6,NA
"PH","PHL","Philippines","PH",22,2007,2,NA
"PH","PHL","Philippines","PH",28,2008,2,NA
"PH","PHL","Philippines","PH",10,2009,1,NA
"PH","PHL","Philippines","PH",12,2010,1,NA
"PK","PAK","Pakistan","PK",12,2008,1,NA
"PL","POL","Poland","PL",10,1970,1,NA
"PL","POL","Poland","PL",26,1971,2,NA
"PL","POL","Poland","PL",8,1972,1,NA
"PL","POL","Poland","PL",10,1974,1,NA
"PL","POL","Poland","PL",6,1976,1,NA
"PL","POL","Poland","PL",34,1979,2,NA
"PL","POL","Poland","PL",40,1980,3,NA
"PL","POL","Poland","PL",77,1981,4,NA
"PL","POL","Poland","PL",26,1982,2,NA
"PL","POL","Poland","PL",42,1983,5,NA
"PL","POL","Poland","PL",86,1984,6,NA
"PL","POL","Poland","PL",36,1985,4,NA
"PL","POL","Poland","PL",61,1986,6,NA
"PL","POL","Poland","PL",60,1987,4,NA
"PL","POL","Poland","PL",40,1988,3,NA
"PL","POL","Poland","PL",112,1989,10,NA
"PL","POL","Poland","PL",126,1990,10,NA
"PL","POL","Poland","PL",156,1991,12,NA
"PL","POL","Poland","PL",187,1992,13,NA
"PL","POL","Poland","PL",189,1993,16,NA
"PL","POL","Poland","PL",281,1994,21,NA
"PL","POL","Poland","PL",284,1995,22,NA
"PL","POL","Poland","PL",348,1996,26,NA
"PL","POL","Poland","PL",250,1997,20,NA
"PL","POL","Poland","PL",375,1998,29,NA
"PL","POL","Poland","PL",331,1999,26,NA
"PL","POL","Poland","PL",329,2000,23,NA
"PL","POL","Poland","PL",307,2001,23,NA
"PL","POL","Poland","PL",382,2002,29,NA
"PL","POL","Poland","PL",401,2003,27,NA
"PL","POL","Poland","PL",419,2004,30,NA
"PL","POL","Poland","PL",460,2005,36,NA
"PL","POL","Poland","PL",242,2006,19,NA
"PL","POL","Poland","PL",357,2007,28,NA
"PL","POL","Poland","PL",376,2008,31,NA
"PL","POL","Poland","PL",382,2009,27,NA
"PL","POL","Poland","PL",280,2010,20,NA
"PL","POL","Poland","PL",213,2011,14,NA
"PL","POL","Poland","PL",90,2012,7,NA
"PL","POL","Poland","PL",13,2014,1,NA
"PR","PRI","Puerto Rico","PR",11,1995,1,NA
"PR","PRI","Puerto Rico","PR",12,1998,1,NA
"PR","PRI","Puerto Rico","PR",13,1999,1,NA
"PR","PRI","Puerto Rico","PR",21,2000,2,NA
"PR","PRI","Puerto Rico","PR",28,2002,2,NA
"PR","PRI","Puerto Rico","PR",19,2004,1,NA
"PR","PRI","Puerto Rico","PR",53,2005,4,NA
"PR","PRI","Puerto Rico","PR",28,2007,2,NA
"PR","PRI","Puerto Rico","PR",10,2008,1,NA
"PR","PRI","Puerto Rico","PR",14,2009,1,NA
"PR","PRI","Puerto Rico","PR",12,2010,1,NA
"PT","PRT","Portugal","PT",11,1970,1,NA
"PT","PRT","Portugal","PT",10,1972,1,NA
"PT","PRT","Portugal","PT",11,1974,1,NA
"PT","PRT","Portugal","PT",11,1976,1,NA
"PT","PRT","Portugal","PT",10,1978,1,NA
"PT","PRT","Portugal","PT",10,1979,1,NA
"PT","PRT","Portugal","PT",11,1981,1,NA
"PT","PRT","Portugal","PT",14,1982,1,NA
"PT","PRT","Portugal","PT",12,1983,1,NA
"PT","PRT","Portugal","PT",18,1985,2,NA
"PT","PRT","Portugal","PT",11,1986,1,NA
"PT","PRT","Portugal","PT",23,1987,2,NA
"PT","PRT","Portugal","PT",12,1988,1,NA
"PT","PRT","Portugal","PT",10,1989,1,NA
"PT","PRT","Portugal","PT",24,1990,2,NA
"PT","PRT","Portugal","PT",115,1992,7,NA
"PT","PRT","Portugal","PT",30,1993,3,NA
"PT","PRT","Portugal","PT",32,1994,2,NA
"PT","PRT","Portugal","PT",26,1995,2,NA
"PT","PRT","Portugal","PT",77,1996,5,NA
"PT","PRT","Portugal","PT",66,1997,5,NA
"PT","PRT","Portugal","PT",111,1998,8,NA
"PT","PRT","Portugal","PT",61,1999,6,NA
"PT","PRT","Portugal","PT",77,2000,5,NA
"PT","PRT","Portugal","PT",60,2001,5,NA
"PT","PRT","Portugal","PT",55,2002,4,NA
"PT","PRT","Portugal","PT",143,2003,11,NA
"PT","PRT","Portugal","PT",116,2004,9,NA
"PT","PRT","Portugal","PT",118,2005,9,NA
"PT","PRT","Portugal","PT",69,2006,6,NA
"PT","PRT","Portugal","PT",191,2007,16,NA
"PT","PRT","Portugal","PT",191,2008,10,NA
"PT","PRT","Portugal","PT",170,2009,13,NA
"PT","PRT","Portugal","PT",106,2010,8,NA
"PT","PRT","Portugal","PT",90,2011,6,NA
"PT","PRT","Portugal","PT",17,2012,1,NA
"PT","PRT","Portugal","PT",9,2013,1,NA
"RE","REU","Reunion","RE",11,1990,1,NA
"RE","REU","Reunion","RE",10,1992,1,NA
"RE","REU","Reunion","RE",9,1995,1,NA
"RE","REU","Reunion","RE",16,2007,1,NA
"RO","ROU","Romania","RO",13,1995,1,NA
"RO","ROU","Romania","RO",19,1996,2,NA
"RO","ROU","Romania","RO",23,1997,2,NA
"RO","ROU","Romania","RO",5,1998,1,NA
"RO","ROU","Romania","RO",44,1999,4,NA
"RO","ROU","Romania","RO",34,2000,3,NA
"RO","ROU","Romania","RO",29,2001,2,NA
"RO","ROU","Romania","RO",66,2002,5,NA
"RO","ROU","Romania","RO",42,2003,3,NA
"RO","ROU","Romania","RO",94,2004,7,NA
"RO","ROU","Romania","RO",68,2005,5,NA
"RO","ROU","Romania","RO",65,2006,4,NA
"RO","ROU","Romania","RO",25,2007,2,NA
"RO","ROU","Romania","RO",43,2008,4,NA
"RO","ROU","Romania","RO",70,2009,4,NA
"RO","ROU","Romania","RO",9,2010,1,NA
"RO","ROU","Romania","RO",23,2011,2,NA
"RO","ROU","Romania","RO",14,2015,1,NA
"RS","SRB","Serbia","RS",16,1997,1,NA
"RS","SRB","Serbia","RS",16,1999,1,NA
"RS","SRB","Serbia","RS",11,2002,1,NA
"RS","SRB","Serbia","RS",16,2003,1,NA
"RS","SRB","Serbia","RS",12,2004,1,NA
"RS","SRB","Serbia","RS",4,2005,1,NA
"RS","SRB","Serbia","RS",10,2006,2,NA
"RS","SRB","Serbia","RS",11,2007,1,NA
"RS","SRB","Serbia","RS",7,2008,1,NA
"RS","SRB","Serbia","RS",15,2009,1,NA
"RS","SRB","Serbia","RS",7,2012,1,NA
"RS","SRB","Serbia","RS",11,2013,1,NA
"RU","RUS","Russia","RU",12,1969,1,NA
"RU","RUS","Russia","RU",10,1978,1,NA
"RU","RUS","Russia","RU",10,1980,1,NA
"RU","RUS","Russia","RU",8,1987,1,NA
"RU","RUS","Russia","RU",8,1996,1,NA
"RU","RUS","Russia","RU",45,1997,4,NA
"RU","RUS","Russia","RU",42,1998,4,NA
"RU","RUS","Russia","RU",117,1999,11,NA
"RU","RUS","Russia","RU",65,2000,6,NA
"RU","RUS","Russia","RU",99,2001,8,NA
"RU","RUS","Russia","RU",149,2002,12,NA
"RU","RUS","Russia","RU",165,2003,14,NA
"RU","RUS","Russia","RU",283,2004,25,NA
"RU","RUS","Russia","RU",194,2005,16,NA
"RU","RUS","Russia","RU",245,2006,23,NA
"RU","RUS","Russia","RU",420,2007,34,NA
"RU","RUS","Russia","RU",187,2008,16,NA
"RU","RUS","Russia","RU",308,2009,27,NA
"RU","RUS","Russia","RU",212,2010,16,NA
"RU","RUS","Russia","RU",61,2011,6,NA
"RU","RUS","Russia","RU",80,2012,6,NA
"RU","RUS","Russia","RU",22,2013,2,NA
"RU","RUS","Russia","RU",24,2014,3,NA
"SA","SAU","Saudi Arabia","SA",16,1997,1,NA
"SE","SYC","Seychelles","SC",10,1958,1,NA
"SE","SYC","Seychelles","SC",28,1970,3,NA
"SE","SYC","Seychelles","SC",54,1971,3,NA
"SE","SYC","Seychelles","SC",79,1972,6,NA
"SE","SYC","Seychelles","SC",27,1973,3,NA
"SE","SYC","Seychelles","SC",50,1974,5,NA
"SE","SYC","Seychelles","SC",53,1975,5,NA
"SE","SYC","Seychelles","SC",41,1976,3,NA
"SE","SYC","Seychelles","SC",41,1977,4,NA
"SE","SYC","Seychelles","SC",30,1978,3,NA
"SE","SYC","Seychelles","SC",87,1979,8,NA
"SE","SYC","Seychelles","SC",72,1980,6,NA
"SE","SYC","Seychelles","SC",35,1981,3,NA
"SE","SYC","Seychelles","SC",54,1982,4,NA
"SE","SYC","Seychelles","SC",61,1983,5,NA
"SE","SYC","Seychelles","SC",84,1984,8,NA
"SE","SYC","Seychelles","SC",66,1985,3,NA
"SE","SYC","Seychelles","SC",68,1986,6,NA
"SE","SYC","Seychelles","SC",123,1987,10,NA
"SE","SYC","Seychelles","SC",94,1988,8,NA
"SE","SYC","Seychelles","SC",145,1989,13,NA
"SE","SYC","Seychelles","SC",96,1990,8,NA
"SE","SYC","Seychelles","SC",119,1991,11,NA
"SE","SYC","Seychelles","SC",166,1992,14,NA
"SE","SYC","Seychelles","SC",285,1993,26,NA
"SE","SYC","Seychelles","SC",421,1994,38,NA
"SE","SYC","Seychelles","SC",496,1995,47,NA
"SE","SYC","Seychelles","SC",425,1996,36,NA
"SE","SYC","Seychelles","SC",414,1997,37,NA
"SE","SYC","Seychelles","SC",524,1998,46,NA
"SE","SYC","Seychelles","SC",446,1999,39,NA
"SE","SYC","Seychelles","SC",462,2000,43,NA
"SE","SYC","Seychelles","SC",540,2001,47,NA
"SE","SYC","Seychelles","SC",669,2002,63,NA
"SE","SYC","Seychelles","SC",809,2003,69,NA
"SE","SYC","Seychelles","SC",926,2004,76,NA
"SE","SYC","Seychelles","SC",772,2005,72,NA
"SE","SYC","Seychelles","SC",732,2006,68,NA
"SE","SYC","Seychelles","SC",767,2007,68,NA
"SE","SYC","Seychelles","SC",593,2008,52,NA
"SE","SYC","Seychelles","SC",598,2009,50,NA
"SE","SYC","Seychelles","SC",394,2010,37,NA
"SE","SYC","Seychelles","SC",280,2011,25,NA
"SE","SYC","Seychelles","SC",73,2012,7,NA
"SE","SYC","Seychelles","SC",33,2013,3,NA
"SE","SYC","Seychelles","SC",44,2014,4,NA
"SG","SEN","Senegal","SN",8,1999,1,NA
"SG","SEN","Senegal","SN",28,2001,2,NA
"SG","SEN","Senegal","SN",11,2003,1,NA
"SG","SEN","Senegal","SN",5,2007,1,NA
"SG","SEN","Senegal","SN",11,2009,1,NA
"SG","SEN","Senegal","SN",9,2010,1,NA
"SI","SVN","Slovenia","SI",9,1991,1,NA
"SI","SVN","Slovenia","SI",9,1992,1,NA
"SI","SVN","Slovenia","SI",12,1993,1,NA
"SI","SVN","Slovenia","SI",32,1994,3,NA
"SI","SVN","Slovenia","SI",11,1995,1,NA
"SI","SVN","Slovenia","SI",23,1996,2,NA
"SI","SVN","Slovenia","SI",12,1997,1,NA
"SI","SVN","Slovenia","SI",14,1999,1,NA
"SI","SVN","Slovenia","SI",28,2000,2,NA
"SI","SVN","Slovenia","SI",32,2001,3,NA
"SI","SVN","Slovenia","SI",35,2004,3,NA
"SI","SVN","Slovenia","SI",13,2005,1,NA
"SI","SVN","Slovenia","SI",30,2006,2,NA
"SI","SVN","Slovenia","SI",29,2007,1,NA
"SI","SVN","Slovenia","SI",14,2008,1,NA
"SI","SVN","Slovenia","SI",12,2009,1,NA
"SI","SVN","Slovenia","SI",9,2010,1,NA
"SK","SVK","Slovakia","SK",28,1994,2,NA
"SK","SVK","Slovakia","SK",12,1996,1,NA
"SK","SVK","Slovakia","SK",28,1997,2,NA
"SK","SVK","Slovakia","SK",23,1999,2,NA
"SK","SVK","Slovakia","SK",46,2000,3,NA
"SK","SVK","Slovakia","SK",13,2001,1,NA
"SK","SVK","Slovakia","SK",39,2002,3,NA
"SK","SVK","Slovakia","SK",41,2003,3,NA
"SK","SVK","Slovakia","SK",37,2004,3,NA
"SK","SVK","Slovakia","SK",27,2005,2,NA
"SK","SVK","Slovakia","SK",10,2006,1,NA
"SK","SVK","Slovakia","SK",73,2007,6,NA
"SK","SVK","Slovakia","SK",11,2009,1,NA
"SK","SVK","Slovakia","SK",40,2010,3,NA
"SU","SDN","Sudan","SD",9,1986,1,NA
"SU","SDN","Sudan","SD",9,1989,1,NA
"SU","SDN","Sudan","SD",9,1990,1,NA
"TH","THA","Thailand","TH",9,2004,1,NA
"TR","TUR","Turkey","TR",8,1974,1,NA
"TR","TUR","Turkey","TR",10,1977,1,NA
"TR","TUR","Turkey","TR",21,1978,1,NA
"TR","TUR","Turkey","TR",10,1980,1,NA
"TR","TUR","Turkey","TR",10,1981,1,NA
"TR","TUR","Turkey","TR",18,1982,2,NA
"TR","TUR","Turkey","TR",11,1984,1,NA
"TR","TUR","Turkey","TR",24,1986,2,NA
"TR","TUR","Turkey","TR",12,1988,1,NA
"TR","TUR","Turkey","TR",26,1989,2,NA
"TR","TUR","Turkey","TR",11,1990,1,NA
"TR","TUR","Turkey","TR",10,1991,1,NA
"TR","TUR","Turkey","TR",23,1992,2,NA
"TR","TUR","Turkey","TR",55,1993,4,NA
"TR","TUR","Turkey","TR",47,1994,4,NA
"TR","TUR","Turkey","TR",43,1995,4,NA
"TR","TUR","Turkey","TR",54,1996,5,NA
"TR","TUR","Turkey","TR",44,1997,4,NA
"TR","TUR","Turkey","TR",75,1998,6,NA
"TR","TUR","Turkey","TR",68,1999,6,NA
"TR","TUR","Turkey","TR",71,2000,6,NA
"TR","TUR","Turkey","TR",90,2001,8,NA
"TR","TUR","Turkey","TR",119,2002,10,NA
"TR","TUR","Turkey","TR",98,2003,9,NA
"TR","TUR","Turkey","TR",179,2004,15,NA
"TR","TUR","Turkey","TR",66,2005,6,NA
"TR","TUR","Turkey","TR",210,2006,20,NA
"TR","TUR","Turkey","TR",117,2007,8,NA
"TR","TUR","Turkey","TR",119,2008,10,NA
"TR","TUR","Turkey","TR",178,2009,14,NA
"TR","TUR","Turkey","TR",44,2010,4,NA
"TR","TUR","Turkey","TR",58,2011,5,NA
"TR","TUR","Turkey","TR",15,2012,1,NA
"TR","TUR","Turkey","TR",12,2013,1,NA
"TW","TWN","Taiwan","TW",10,1998,1,NA
"TW","TWN","Taiwan","TW",10,2000,1,NA
"TW","TWN","Taiwan","TW",30,2002,1,NA
"TW","TWN","Taiwan","TW",20,2003,2,NA
"TW","TWN","Taiwan","TW",3,2005,1,NA
"TW","TWN","Taiwan","TW",25,2006,2,NA
"TW","TWN","Taiwan","TW",38,2007,3,NA
"TW","TWN","Taiwan","TW",16,2009,2,NA
"TW","TWN","Taiwan","TW",10,2010,1,NA
"TW","TWN","Taiwan","TW",56,2011,4,NA
"TZ","TZA","Tanzania, United Republic of","TZ",8,2008,1,NA
"TZ","TZA","Tanzania, United Republic of","TZ",20,2014,2,NA
"UA","UKR","Ukraine","UA",14,1997,2,NA
"UA","UKR","Ukraine","UA",20,1999,2,NA
"UA","UKR","Ukraine","UA",15,2002,1,NA
"UA","UKR","Ukraine","UA",11,2004,1,NA
"UA","UKR","Ukraine","UA",13,2005,1,NA
"UA","UKR","Ukraine","UA",11,2006,1,NA
"UA","UKR","Ukraine","UA",10,2008,1,NA
"UA","UKR","Ukraine","UA",21,2009,2,NA
"UA","UKR","Ukraine","UA",29,2010,2,NA
"UA","UKR","Ukraine","UA",28,2011,2,NA
"UA","UKR","Ukraine","UA",1,2012,1,NA
"UM","UMI","United States Minor Outlying Islands","UM",12,2006,1,NA
"US","USA","United States Of America","US",14,1928,1,NA
"US","USA","United States Of America","US",2,1935,1,NA
"US","USA","United States Of America","US",18,1946,1,NA
"US","USA","United States Of America","US",36,1949,2,NA
"US","USA","United States Of America","US",8,1950,1,NA
"US","USA","United States Of America","US",3,1951,1,NA
"US","USA","United States Of America","US",8,1952,1,NA
"US","USA","United States Of America","US",55,1953,4,NA
"US","USA","United States Of America","US",111,1954,9,NA
"US","USA","United States Of America","US",104,1955,7,NA
"US","USA","United States Of America","US",513,1956,21,NA
"US","USA","United States Of America","US",347,1957,26,NA
"US","USA","United States Of America","US",354,1958,24,NA
"US","USA","United States Of America","US",462,1959,37,NA
"US","USA","United States Of America","US",441,1960,36,NA
"US","USA","United States Of America","US",682,1961,52,NA
"US","USA","United States Of America","US",860,1962,71,NA
"US","USA","United States Of America","US",528,1963,45,NA
"US","USA","United States Of America","US",758,1964,61,NA
"US","USA","United States Of America","US",1091,1965,91,NA
"US","USA","United States Of America","US",1197,1966,99,NA
"US","USA","United States Of America","US",1294,1967,110,NA
"US","USA","United States Of America","US",1625,1968,142,NA
"US","USA","United States Of America","US",1544,1969,135,NA
"US","USA","United States Of America","US",1859,1970,165,NA
"US","USA","United States Of America","US",1857,1971,166,NA
"US","USA","United States Of America","US",1833,1972,169,NA
"US","USA","United States Of America","US",1891,1973,171,NA
"US","USA","United States Of America","US",1758,1974,167,NA
"US","USA","United States Of America","US",1982,1975,188,NA
"US","USA","United States Of America","US",1934,1976,186,NA
"US","USA","United States Of America","US",1918,1977,176,NA
"US","USA","United States Of America","US",1954,1978,186,NA
"US","USA","United States Of America","US",1881,1979,178,NA
"US","USA","United States Of America","US",1911,1980,173,NA
"US","USA","United States Of America","US",2125,1981,201,NA
"US","USA","United States Of America","US",2310,1982,213,NA
"US","USA","United States Of America","US",2209,1983,209,NA
"US","USA","United States Of America","US",2384,1984,224,NA
"US","USA","United States Of America","US",2149,1985,205,NA
"US","USA","United States Of America","US",2672,1986,244,NA
"US","USA","United States Of America","US",3076,1987,274,NA
"US","USA","United States Of America","US",3741,1988,319,NA
"US","USA","United States Of America","US",4383,1989,371,NA
"US","USA","United States Of America","US",5096,1990,403,NA
"US","USA","United States Of America","US",6196,1991,469,NA
"US","USA","United States Of America","US",7142,1992,536,NA
"US","USA","United States Of America","US",7948,1993,577,NA
"US","USA","United States Of America","US",8342,1994,635,NA
"US","USA","United States Of America","US",8972,1995,690,NA
"US","USA","United States Of America","US",10765,1996,814,NA
"US","USA","United States Of America","US",11143,1997,842,NA
"US","USA","United States Of America","US",11686,1998,872,NA
"US","USA","United States Of America","US",11366,1999,886,NA
"US","USA","United States Of America","US",12268,2000,926,NA
"US","USA","United States Of America","US",12460,2001,982,NA
"US","USA","United States Of America","US",13349,2002,1060,NA
"US","USA","United States Of America","US",14985,2003,1161,NA
"US","USA","United States Of America","US",14798,2004,1171,NA
"US","USA","United States Of America","US",14724,2005,1184,NA
"US","USA","United States Of America","US",15393,2006,1238,NA
"US","USA","United States Of America","US",14881,2007,1204,NA
"US","USA","United States Of America","US",14079,2008,1174,NA
"US","USA","United States Of America","US",12212,2009,979,NA
"US","USA","United States Of America","US",10156,2010,854,NA
"US","USA","United States Of America","US",6366,2011,556,NA
"US","USA","United States Of America","US",4045,2012,349,NA
"US","USA","United States Of America","US",1370,2013,114,NA
"US","USA","United States Of America","US",678,2014,58,NA
"US","USA","United States Of America","US",576,2015,49,NA
"US","USA","United States Of America","US",30,2016,3,NA
"UY","URY","Uruguay","UY",6,1984,1,NA
"UY","URY","Uruguay","UY",12,1986,1,NA
"UY","URY","Uruguay","UY",12,1988,1,NA
"UY","URY","Uruguay","UY",10,1991,1,NA
"UY","URY","Uruguay","UY",18,1994,1,NA
"UY","URY","Uruguay","UY",15,1995,1,NA
"UY","URY","Uruguay","UY",18,1996,1,NA
"UY","URY","Uruguay","UY",12,1998,1,NA
"UY","URY","Uruguay","UY",12,1999,1,NA
"UY","URY","Uruguay","UY",14,2000,1,NA
"UY","URY","Uruguay","UY",12,2002,1,NA
"UY","URY","Uruguay","UY",10,2003,1,NA
"UY","URY","Uruguay","UY",48,2004,3,NA
"UY","URY","Uruguay","UY",12,2005,1,NA
"UY","URY","Uruguay","UY",38,2006,3,NA
"UY","URY","Uruguay","UY",11,2008,1,NA
"UY","URY","Uruguay","UY",12,2009,1,NA
"UY","URY","Uruguay","UY",13,2011,1,NA
"UY","URY","Uruguay","UY",12,2012,1,NA
"VE","VEN","Venezuela","VE",12,1964,1,NA
"VE","VEN","Venezuela","VE",9,1984,1,NA
"VE","VEN","Venezuela","VE",4,1986,1,NA
"VE","VEN","Venezuela","VE",10,1992,1,NA
"VE","VEN","Venezuela","VE",20,1995,1,NA
"VE","VEN","Venezuela","VE",12,1996,1,NA
"VE","VEN","Venezuela","VE",11,2002,1,NA
"VE","VEN","Venezuela","VE",14,2003,1,NA
"VE","VEN","Venezuela","VE",29,2004,2,NA
"VE","VEN","Venezuela","VE",10,2006,1,NA
"VE","VEN","Venezuela","VE",16,2007,1,NA
"VE","VEN","Venezuela","VE",12,2008,1,NA
"VE","VEN","Venezuela","VE",11,2010,1,NA
"VI","VIR","Virgin Islands, U.S.","VI",15,2001,1,NA
"VI","VIR","Virgin Islands, U.S.","VI",12,2003,1,NA
"VI","VIR","Virgin Islands, U.S.","VI",11,2008,1,NA
"VN","VNM","Vietnam","VN",10,2002,1,NA
"VN","VNM","Vietnam","VN",12,2004,1,NA
"VN","VNM","Vietnam","VN",11,2005,1,NA
"VN","VNM","Vietnam","VN",10,2009,1,NA
"VN","VNM","Vietnam","VN",12,2011,1,NA
"XC",NA,NA,NA,14,1969,1,NA
"XC",NA,NA,NA,12,1981,1,NA
"XC",NA,NA,NA,23,1982,2,NA
"XC",NA,NA,NA,11,1983,1,NA
"XC",NA,NA,NA,12,1984,1,NA
"XC",NA,NA,NA,32,1985,3,NA
"XC",NA,NA,NA,23,1986,2,NA
"XC",NA,NA,NA,31,1988,3,NA
"XC",NA,NA,NA,30,1989,2,NA
"XC",NA,NA,NA,34,1990,3,NA
"XC",NA,NA,NA,25,1991,2,NA
"XC",NA,NA,NA,60,1992,5,NA
"XE",NA,NA,NA,24,1959,1,NA
"XE",NA,NA,NA,11,1960,1,NA
"XE",NA,NA,NA,12,1961,1,NA
"XE",NA,NA,NA,36,1965,2,NA
"XE",NA,NA,NA,30,1966,2,NA
"XE",NA,NA,NA,31,1967,3,NA
"XE",NA,NA,NA,22,1969,2,NA
"XE",NA,NA,NA,22,1970,2,NA
"XE",NA,NA,NA,52,1971,5,NA
"XE",NA,NA,NA,22,1972,2,NA
"XE",NA,NA,NA,78,1973,6,NA
"XE",NA,NA,NA,21,1974,2,NA
"XE",NA,NA,NA,38,1975,4,NA
"XE",NA,NA,NA,44,1976,5,NA
"XE",NA,NA,NA,35,1977,3,NA
"XE",NA,NA,NA,17,1978,1,NA
"XE",NA,NA,NA,23,1979,2,NA
"XE",NA,NA,NA,55,1980,4,NA
"XE",NA,NA,NA,92,1981,8,NA
"XE",NA,NA,NA,42,1982,5,NA
"XE",NA,NA,NA,82,1983,7,NA
"XE",NA,NA,NA,51,1984,5,NA
"XE",NA,NA,NA,81,1985,8,NA
"XE",NA,NA,NA,93,1986,8,NA
"XE",NA,NA,NA,144,1987,11,NA
"XE",NA,NA,NA,233,1988,20,NA
"XE",NA,NA,NA,78,1989,7,NA
"XE",NA,NA,NA,174,1990,14,NA
"XE",NA,NA,NA,119,1991,11,NA
"XE",NA,NA,NA,204,1992,17,NA
"XE",NA,NA,NA,341,1993,24,NA
"XE",NA,NA,NA,252,1994,21,NA
"XE",NA,NA,NA,479,1995,32,NA
"XE",NA,NA,NA,388,1996,29,NA
"XE",NA,NA,NA,379,1997,27,NA
"XE",NA,NA,NA,282,1998,21,NA
"XE",NA,NA,NA,407,1999,28,NA
