"country","code","name","code_2","count_song","year","gender","count_album","count_artist"
"DK","DNK","Denmark","DK",24,1994,"Group",2,6
"DK","DNK","Denmark","DK",52,1995,"Group",5,10
"DK","DNK","Denmark","DK",10,1996,"Female",1,0
"DK","DNK","Denmark","DK",24,1996,"Male",2,0
"DK","DNK","Denmark","DK",65,1996,"Group",5,6
"DK","DNK","Denmark","DK",24,1997,"Female",2,0
"DK","DNK","Denmark","DK",12,1997,"Male",1,0
"DK","DNK","Denmark","DK",49,1997,"Group",4,9
"DK","DNK","Denmark","DK",23,1998,"Male",2,0
"DK","DNK","Denmark","DK",73,1998,"Group",6,9
"DK","DNK","Denmark","DK",120,1999,"Group",9,3
"DK","DNK","Denmark","DK",26,2000,"Male",2,0
"DK","DNK","Denmark","DK",76,2000,"Group",7,8
"DK","DNK","Denmark","DK",15,2001,"Male",1,0
"DK","DNK","Denmark","DK",56,2001,"Group",5,12
"DK","DNK","Denmark","DK",13,2002,"Male",1,0
"DK","DNK","Denmark","DK",120,2002,"Group",9,10
"DK","DNK","Denmark","DK",23,2003,"Female",2,0
"DK","DNK","Denmark","DK",78,2003,"Male",6,0
"DK","DNK","Denmark","DK",206,2003,"Group",9,8
"DK","DNK","Denmark","DK",11,2004,"Male",1,0
"DK","DNK","Denmark","DK",98,2004,"Group",9,6
"DK","DNK","Denmark","DK",14,2005,"Female",1,0
"DK","DNK","Denmark","DK",31,2005,"Male",2,0
"DK","DNK","Denmark","DK",135,2005,"Group",12,7
"DK","DNK","Denmark","DK",62,2006,"Male",5,0
"DK","DNK","Denmark","DK",45,2006,"Group",4,8
"DK","DNK","Denmark","DK",21,2007,"Female",2,0
"DK","DNK","Denmark","DK",11,2007,"Male",1,0
"DK","DNK","Denmark","DK",94,2007,"Group",8,3
"DK","DNK","Denmark","DK",43,2008,"Female",3,0
"DK","DNK","Denmark","DK",38,2008,"Male",3,0
"DK","DNK","Denmark","DK",96,2008,"Group",8,3
"DK","DNK","Denmark","DK",24,2009,"Male",2,0
"DK","DNK","Denmark","DK",116,2009,"Group",11,4
"DK","DNK","Denmark","DK",11,2010,"Male",1,0
"DK","DNK","Denmark","DK",98,2010,"Group",9,2
"DK","DNK","Denmark","DK",10,2011,"Female",1,0
"DK","DNK","Denmark","DK",74,2011,"Group",7,2
"DK","DNK","Denmark","DK",57,2012,"Group",5,1
"DK","DNK","Denmark","DK",12,2013,"Male",1,0
"DK","DNK","Denmark","DK",1,2014,"Female",1,0
"DO","DMA","Dominica","DM",12,1996,"Male",1,0
"DO","DMA","Dominica","DM",10,2002,"Male",1,0
"DO","DMA","Dominica","DM",14,2009,"Group",1,0
"EE","EST","Estonia","EE",16,1992,"Male",1,0
"EE","EST","Estonia","EE",30,1996,"Male",2,0
"EE","EST","Estonia","EE",14,1999,"Male",1,0
"EE","EST","Estonia","EE",8,2000,"Group",1,2
"EE","EST","Estonia","EE",49,2001,"Male",2,0
"EE","EST","Estonia","EE",12,2003,"Group",1,5
"EE","EST","Estonia","EE",14,2006,"Male",1,0
"EE","EST","Estonia","EE",7,2006,"Group",1,2
"EE","EST","Estonia","EE",12,2007,"Male",1,0
"EE","EST","Estonia","EE",12,2007,"Group",1,1
"EE","EST","Estonia","EE",13,2008,"Male",1,0
"EE","EST","Estonia","EE",13,2009,"Male",1,0
"EE","EST","Estonia","EE",9,2009,"Group",1,3
"EE","EST","Estonia","EE",12,2011,"Male",1,0
"EE","EST","Estonia","EE",4,2011,"Group",1,1
"EE","EST","Estonia","EE",31,2012,"Group",3,0
"ES","SLV","El Salvador","SV",13,1968,"Male",1,0
"ES","SLV","El Salvador","SV",13,1969,"Female",1,0
"ES","SLV","El Salvador","SV",13,1971,"Female",1,0
"ES","SLV","El Salvador","SV",17,1971,"Male",1,0
"ES","SLV","El Salvador","SV",12,1974,"Male",1,0
"ES","SLV","El Salvador","SV",12,1975,"Female",1,0
"ES","SLV","El Salvador","SV",10,1975,"Male",1,0
"ES","SLV","El Salvador","SV",7,1975,"Group",1,0
"ES","SLV","El Salvador","SV",10,1976,"Female",1,0
"ES","SLV","El Salvador","SV",8,1976,"Group",1,0
"ES","SLV","El Salvador","SV",10,1977,"Female",1,0
"ES","SLV","El Salvador","SV",15,1977,"Group",2,0
"ES","SLV","El Salvador","SV",9,1978,"Male",1,0
"ES","SLV","El Salvador","SV",20,1979,"Female",2,0
"ES","SLV","El Salvador","SV",10,1979,"Male",1,0
"ES","SLV","El Salvador","SV",31,1979,"Group",4,0
"ES","SLV","El Salvador","SV",10,1980,"Female",1,0
"ES","SLV","El Salvador","SV",10,1980,"Male",1,0
"ES","SLV","El Salvador","SV",60,1980,"Group",6,0
"ES","SLV","El Salvador","SV",23,1981,"Female",2,0
"ES","SLV","El Salvador","SV",25,1981,"Group",3,0
"ES","SLV","El Salvador","SV",19,1982,"Female",2,0
"ES","SLV","El Salvador","SV",51,1982,"Group",5,0
"ES","SLV","El Salvador","SV",38,1983,"Group",5,0
"ES","SLV","El Salvador","SV",10,1984,"Female",1,0
"ES","SLV","El Salvador","SV",20,1984,"Male",2,0
"ES","SLV","El Salvador","SV",55,1984,"Group",4,0
"ES","SLV","El Salvador","SV",10,1985,"Female",1,0
"ES","SLV","El Salvador","SV",9,1985,"Male",1,0
"ES","SLV","El Salvador","SV",76,1985,"Group",8,0
"ES","SLV","El Salvador","SV",30,1986,"Male",2,0
"ES","SLV","El Salvador","SV",40,1986,"Group",4,0
"ES","SLV","El Salvador","SV",10,1987,"Female",1,0
"ES","SLV","El Salvador","SV",57,1987,"Male",6,0
"ES","SLV","El Salvador","SV",61,1987,"Group",5,0
"ES","SLV","El Salvador","SV",31,1988,"Male",2,0
"ES","SLV","El Salvador","SV",83,1988,"Group",6,0
"ES","SLV","El Salvador","SV",11,1989,"Female",1,0
"ES","SLV","El Salvador","SV",16,1989,"Male",1,0
"ES","SLV","El Salvador","SV",59,1989,"Group",6,0
"ES","SLV","El Salvador","SV",13,1990,"Female",1,0
"ES","SLV","El Salvador","SV",11,1990,"Male",1,0
"ES","SLV","El Salvador","SV",96,1990,"Group",7,0
"ES","SLV","El Salvador","SV",9,1991,"Female",1,0
"ES","SLV","El Salvador","SV",10,1991,"Male",1,0
"ES","SLV","El Salvador","SV",70,1991,"Group",7,0
"ES","SLV","El Salvador","SV",11,1992,"Male",1,0
"ES","SLV","El Salvador","SV",95,1992,"Group",10,0
"ES","SLV","El Salvador","SV",12,1993,"Female",1,0
"ES","SLV","El Salvador","SV",12,1993,"Male",1,0
"ES","SLV","El Salvador","SV",87,1993,"Group",7,0
"ES","SLV","El Salvador","SV",33,1994,"Female",2,0
"ES","SLV","El Salvador","SV",11,1994,"Male",1,0
"ES","SLV","El Salvador","SV",106,1994,"Group",10,0
"ES","SLV","El Salvador","SV",13,1995,"Female",1,0
"ES","SLV","El Salvador","SV",46,1995,"Male",3,0
"ES","SLV","El Salvador","SV",169,1995,"Group",12,0
"ES","SLV","El Salvador","SV",24,1996,"Female",2,0
"ES","SLV","El Salvador","SV",30,1996,"Male",3,0
"ES","SLV","El Salvador","SV",204,1996,"Group",16,0
"ES","SLV","El Salvador","SV",80,1997,"Female",5,0
"ES","SLV","El Salvador","SV",22,1997,"Male",2,0
"ES","SLV","El Salvador","SV",197,1997,"Group",17,0
"ES","SLV","El Salvador","SV",35,1998,"Female",3,0
"ES","SLV","El Salvador","SV",52,1998,"Male",3,0
"ES","SLV","El Salvador","SV",225,1998,"Group",18,0
"ES","SLV","El Salvador","SV",46,1999,"Female",4,0
"ES","SLV","El Salvador","SV",65,1999,"Male",5,0
"ES","SLV","El Salvador","SV",361,1999,"Group",27,0
"ES","SLV","El Salvador","SV",28,2000,"Female",2,0
"ES","SLV","El Salvador","SV",67,2000,"Male",5,0
"ES","SLV","El Salvador","SV",219,2000,"Group",19,0
"ES","SLV","El Salvador","SV",30,2001,"Female",2,0
"ES","SLV","El Salvador","SV",121,2001,"Male",9,0
"ES","SLV","El Salvador","SV",371,2001,"Group",29,0
"ES","SLV","El Salvador","SV",14,2002,"Female",1,0
"ES","SLV","El Salvador","SV",96,2002,"Male",8,0
"ES","SLV","El Salvador","SV",404,2002,"Group",33,0
"ES","SLV","El Salvador","SV",129,2003,"Female",9,0
"ES","SLV","El Salvador","SV",124,2003,"Male",8,0
"ES","SLV","El Salvador","SV",495,2003,"Group",40,0
"ES","SLV","El Salvador","SV",32,2004,"Female",2,0
"ES","SLV","El Salvador","SV",145,2004,"Male",11,0
"ES","SLV","El Salvador","SV",540,2004,"Group",43,0
"ES","SLV","El Salvador","SV",69,2005,"Female",6,0
"ES","SLV","El Salvador","SV",174,2005,"Male",13,0
"ES","SLV","El Salvador","SV",403,2005,"Group",32,0
"ES","SLV","El Salvador","SV",64,2006,"Female",5,0
"ES","SLV","El Salvador","SV",146,2006,"Male",11,0
"ES","SLV","El Salvador","SV",365,2006,"Group",30,0
"ES","SLV","El Salvador","SV",57,2007,"Female",4,0
"ES","SLV","El Salvador","SV",168,2007,"Male",11,0
"ES","SLV","El Salvador","SV",416,2007,"Group",33,0
"ES","SLV","El Salvador","SV",47,2008,"Female",4,0
"ES","SLV","El Salvador","SV",92,2008,"Male",7,0
"ES","SLV","El Salvador","SV",380,2008,"Group",31,0
"ES","SLV","El Salvador","SV",80,2009,"Female",6,0
"ES","SLV","El Salvador","SV",36,2009,"Male",3,0
"ES","SLV","El Salvador","SV",247,2009,"Group",21,0
"ES","SLV","El Salvador","SV",39,2010,"Female",3,0
"ES","SLV","El Salvador","SV",64,2010,"Male",5,0
"ES","SLV","El Salvador","SV",218,2010,"Group",17,0
"ES","SLV","El Salvador","SV",22,2011,"Female",2,0
"ES","SLV","El Salvador","SV",10,2011,"Male",1,0
"ES","SLV","El Salvador","SV",190,2011,"Group",14,0
"ES","SLV","El Salvador","SV",11,2012,"Female",1,0
"ES","SLV","El Salvador","SV",18,2012,"Group",1,0
"ES","SLV","El Salvador","SV",19,2013,"Female",1,0
"ES","SLV","El Salvador","SV",10,2014,"Female",1,0
"ES","SLV","El Salvador","SV",9,2014,"Group",1,0
"FI","FIN","Finland","FI",9,1972,"Group",1,1
"FI","FIN","Finland","FI",14,1975,"Group",1,0
"FI","FIN","Finland","FI",14,1976,"Group",1,2
"FI","FIN","Finland","FI",17,1977,"Group",1,2
"FI","FIN","Finland","FI",27,1978,"Group",2,1
"FI","FIN","Finland","FI",24,1979,"Group",2,2
"FI","FIN","Finland","FI",42,1980,"Group",3,4
"FI","FIN","Finland","FI",23,1981,"Group",2,4
"FI","FIN","Finland","FI",21,1982,"Group",2,6
"FI","FIN","Finland","FI",28,1983,"Group",3,4
"FI","FIN","Finland","FI",32,1984,"Group",3,4
"FI","FIN","Finland","FI",30,1985,"Group",3,8
"FI","FIN","Finland","FI",10,1986,"Female",1,1
"FI","FIN","Finland","FI",63,1986,"Group",6,7
"FI","FIN","Finland","FI",82,1987,"Group",6,5
"FI","FIN","Finland","FI",46,1988,"Group",5,8
"FI","FIN","Finland","FI",74,1989,"Group",6,11
"FI","FIN","Finland","FI",11,1990,"Male",1,2
"FI","FIN","Finland","FI",103,1990,"Group",8,9
"FI","FIN","Finland","FI",12,1991,"Male",1,1
"FI","FIN","Finland","FI",153,1991,"Group",9,14
"FI","FIN","Finland","FI",102,1992,"Group",9,9
"FI","FIN","Finland","FI",11,1993,"Female",1,0
"FI","FIN","Finland","FI",125,1993,"Group",10,14
"FI","FIN","Finland","FI",3,1994,"Female",1,1
"FI","FIN","Finland","FI",11,1994,"Male",1,0
"FI","FIN","Finland","FI",105,1994,"Group",8,22
"FI","FIN","Finland","FI",11,1995,"Female",1,0
"FI","FIN","Finland","FI",14,1995,"Male",1,0
"FI","FIN","Finland","FI",128,1995,"Group",11,25
"FI","FIN","Finland","FI",14,1996,"Female",1,0
"FI","FIN","Finland","FI",274,1996,"Group",23,24
"FI","FIN","Finland","FI",14,1997,"Female",2,0
"FI","FIN","Finland","FI",12,1997,"Male",1,0
"FI","FIN","Finland","FI",252,1997,"Group",20,31
"FI","FIN","Finland","FI",25,1998,"Female",2,0
"FI","FIN","Finland","FI",300,1998,"Group",28,30
"FI","FIN","Finland","FI",23,1999,"Female",2,0
"FI","FIN","Finland","FI",12,1999,"Male",1,0
"FI","FIN","Finland","FI",300,1999,"Group",29,26
"FI","FIN","Finland","FI",44,2000,"Female",2,0
"FI","FIN","Finland","FI",14,2000,"Male",1,0
"FI","FIN","Finland","FI",360,2000,"Group",33,19
"FI","FIN","Finland","FI",22,2001,"Female",2,0
"FI","FIN","Finland","FI",56,2001,"Male",4,0
"FI","FIN","Finland","FI",486,2001,"Group",49,25
"FI","FIN","Finland","FI",54,2002,"Female",5,0
"FI","FIN","Finland","FI",26,2002,"Male",2,0
"FI","FIN","Finland","FI",497,2002,"Group",51,34
"FI","FIN","Finland","FI",25,2003,"Female",2,0
"FI","FIN","Finland","FI",47,2003,"Male",4,0
"FI","FIN","Finland","FI",588,2003,"Group",58,19
"FI","FIN","Finland","FI",28,2004,"Female",2,0
"FI","FIN","Finland","FI",96,2004,"Male",8,0
"FI","FIN","Finland","FI",625,2004,"Group",52,14
"FI","FIN","Finland","FI",43,2005,"Female",4,0
"FI","FIN","Finland","FI",134,2005,"Male",8,0
"FI","FIN","Finland","FI",601,2005,"Group",65,13
"FI","FIN","Finland","FI",26,2006,"Female",2,0
"FI","FIN","Finland","FI",148,2006,"Male",13,0
"FI","FIN","Finland","FI",784,2006,"Group",73,8
"FI","FIN","Finland","FI",43,2007,"Female",4,0
"FI","FIN","Finland","FI",71,2007,"Male",6,0
"FI","FIN","Finland","FI",594,2007,"Group",63,13
"FI","FIN","Finland","FI",49,2008,"Female",4,0
"FI","FIN","Finland","FI",79,2008,"Male",6,0
"FI","FIN","Finland","FI",735,2008,"Group",68,9
"FI","FIN","Finland","FI",22,2009,"Female",2,0
"FI","FIN","Finland","FI",167,2009,"Male",13,0
"FI","FIN","Finland","FI",447,2009,"Group",39,5
"FI","FIN","Finland","FI",47,2010,"Female",4,0
"FI","FIN","Finland","FI",61,2010,"Male",4,0
"FI","FIN","Finland","FI",358,2010,"Group",33,2
"FI","FIN","Finland","FI",54,2011,"Male",4,0
"FI","FIN","Finland","FI",211,2011,"Group",20,4
"FI","FIN","Finland","FI",11,2012,"Female",1,0
"FI","FIN","Finland","FI",52,2012,"Male",4,0
"FI","FIN","Finland","FI",166,2012,"Group",15,3
"FI","FIN","Finland","FI",11,2013,"Female",1,0
"FI","FIN","Finland","FI",29,2013,"Group",2,1
"FI","FIN","Finland","FI",13,2014,"Group",2,0
"FI","FIN","Finland","FI",10,2015,"Group",1,0
"FO","FRO","Faroe Islands","FO",4,2000,"Group",1,1
"FO","FRO","Faroe Islands","FO",2,2002,"Group",1,1
"FO","FRO","Faroe Islands","FO",5,2010,"Group",1,0
"FO","FRO","Faroe Islands","FO",6,2013,"Group",1,0
"FR","FRA","France","FR",9,1951,"Male",1,2
"FR","FRA","France","FR",8,1953,"Female",1,3
"FR","FRA","France","FR",9,1953,"Male",1,5
"FR","FRA","France","FR",4,1955,"Group",1,0
"FR","FRA","France","FR",4,1957,"Group",1,0
"FR","FRA","France","FR",10,1958,"Female",1,2
"FR","FRA","France","FR",30,1958,"Male",2,5
"FR","FRA","France","FR",19,1959,"Female",2,1
"FR","FRA","France","FR",22,1959,"Male",2,6
"FR","FRA","France","FR",24,1960,"Male",2,4
"FR","FRA","France","FR",9,1961,"Female",1,1
"FR","FRA","France","FR",37,1961,"Male",3,10
"FR","FRA","France","FR",12,1962,"Female",1,3
"FR","FRA","France","FR",24,1962,"Male",2,11
"FR","FRA","France","FR",12,1963,"Female",1,1
"FR","FRA","France","FR",67,1963,"Male",4,5
"FR","FRA","France","FR",36,1964,"Female",3,3
"FR","FRA","France","FR",79,1964,"Male",5,7
"FR","FRA","France","FR",55,1965,"Female",4,4
"FR","FRA","France","FR",48,1965,"Male",5,5
"FR","FRA","France","FR",75,1966,"Male",6,8
"FR","FRA","France","FR",9,1967,"Female",1,3
"FR","FRA","France","FR",70,1967,"Male",5,5
"FR","FRA","France","FR",11,1968,"Female",1,3
"FR","FRA","France","FR",89,1968,"Male",7,11
"FR","FRA","France","FR",35,1969,"Female",2,5
"FR","FRA","France","FR",56,1969,"Male",4,8
"FR","FRA","France","FR",19,1969,"Group",2,3
"FR","FRA","France","FR",35,1970,"Male",3,8
"FR","FRA","France","FR",10,1970,"Group",1,2
"FR","FRA","France","FR",117,1971,"Male",11,12
"FR","FRA","France","FR",52,1972,"Female",5,4
"FR","FRA","France","FR",93,1972,"Male",8,15
"FR","FRA","France","FR",33,1973,"Female",3,4
"FR","FRA","France","FR",157,1973,"Male",14,10
"FR","FRA","France","FR",11,1973,"Group",1,4
"FR","FRA","France","FR",11,1974,"Female",1,7
"FR","FRA","France","FR",94,1974,"Male",9,12
"FR","FRA","France","FR",130,1975,"Male",12,23
"FR","FRA","France","FR",28,1975,"Group",2,1
"FR","FRA","France","FR",56,1976,"Female",4,5
"FR","FRA","France","FR",145,1976,"Male",11,11
"FR","FRA","France","FR",12,1976,"Group",1,2
"FR","FRA","France","FR",21,1977,"Female",2,7
"FR","FRA","France","FR",120,1977,"Male",12,18
"FR","FRA","France","FR",9,1977,"Group",1,5
"FR","FRA","France","FR",27,1978,"Female",2,12
"FR","FRA","France","FR",137,1978,"Male",12,12
"FR","FRA","France","FR",38,1978,"Group",4,2
"FR","FRA","France","FR",4,1979,"Female",1,7
"FR","FRA","France","FR",165,1979,"Male",16,14
"FR","FRA","France","FR",36,1979,"Group",3,2
"FR","FRA","France","FR",11,1980,"Female",1,8
"FR","FRA","France","FR",136,1980,"Male",13,11
"FR","FRA","France","FR",37,1980,"Group",3,4
"FR","FRA","France","FR",40,1981,"Female",3,10
"FR","FRA","France","FR",171,1981,"Male",16,12
"FR","FRA","France","FR",29,1981,"Group",3,2
"FR","FRA","France","FR",10,1982,"Female",1,9
"FR","FRA","France","FR",83,1982,"Male",8,7
"FR","FRA","France","FR",29,1982,"Group",3,3
"FR","FRA","France","FR",11,1983,"Female",1,4
"FR","FRA","France","FR",113,1983,"Male",12,7
"FR","FRA","France","FR",20,1983,"Group",2,7
"FR","FRA","France","FR",96,1984,"Male",9,9
"FR","FRA","France","FR",75,1984,"Group",6,2
"FR","FRA","France","FR",41,1985,"Female",3,6
"FR","FRA","France","FR",198,1985,"Male",16,6
"FR","FRA","France","FR",51,1985,"Group",5,7
"FR","FRA","France","FR",36,1986,"Female",4,4
"FR","FRA","France","FR",123,1986,"Male",11,4
"FR","FRA","France","FR",52,1986,"Group",5,8
"FR","FRA","France","FR",10,1987,"Female",1,2
"FR","FRA","France","FR",113,1987,"Male",10,2
"FR","FRA","France","FR",60,1987,"Group",5,5
"FR","FRA","France","FR",63,1988,"Female",6,5
"FR","FRA","France","FR",135,1988,"Male",10,1
"FR","FRA","France","FR",185,1988,"Group",15,3
"FR","FRA","France","FR",76,1989,"Female",6,3
"FR","FRA","France","FR",206,1989,"Male",16,4
"FR","FRA","France","FR",85,1989,"Group",7,10
"FR","FRA","France","FR",119,1990,"Female",8,1
"FR","FRA","France","FR",299,1990,"Male",19,1
"FR","FRA","France","FR",91,1990,"Group",8,10
"FR","FRA","France","FR",78,1991,"Female",6,1
"FR","FRA","France","FR",302,1991,"Male",20,0
"FR","FRA","France","FR",106,1991,"Group",9,10
"FR","FRA","France","FR",44,1992,"Female",4,1
"FR","FRA","France","FR",292,1992,"Male",22,0
"FR","FRA","France","FR",178,1992,"Group",16,8
"FR","FRA","France","FR",86,1993,"Female",5,1
"FR","FRA","France","FR",208,1993,"Male",15,0
"FR","FRA","France","FR",150,1993,"Group",13,16
"FR","FRA","France","FR",191,1994,"Female",6,0
"FR","FRA","France","FR",223,1994,"Male",15,1
"FR","FRA","France","FR",176,1994,"Group",14,19
"FR","FRA","France","FR",113,1995,"Female",8,0
"FR","FRA","France","FR",307,1995,"Male",21,0
"FR","FRA","France","FR",216,1995,"Group",19,22
"FR","FRA","France","FR",371,1996,"Female",20,1
"FR","FRA","France","FR",279,1996,"Male",16,0
"FR","FRA","France","FR",266,1996,"Group",23,26
"FR","FRA","France","FR",114,1997,"Female",7,0
"FR","FRA","France","FR",352,1997,"Male",25,0
"FR","FRA","France","FR",363,1997,"Group",29,23
"FR","FRA","France","FR",95,1998,"Female",6,1
"FR","FRA","France","FR",305,1998,"Male",19,0
"FR","FRA","France","FR",243,1998,"Group",22,31
"FR","FRA","France","FR",135,1999,"Female",10,0
"FR","FRA","France","FR",158,1999,"Male",13,1
"FR","FRA","France","FR",311,1999,"Group",30,24
"FR","FRA","France","FR",158,2000,"Female",11,0
"FR","FRA","France","FR",317,2000,"Male",23,0
"FR","FRA","France","FR",541,2000,"Group",42,20
"FR","FRA","France","FR",293,2001,"Female",19,0
"FR","FRA","France","FR",294,2001,"Male",23,0
"FR","FRA","France","FR",499,2001,"Group",38,32
"FR","FRA","France","FR",171,2002,"Female",12,0
"FR","FRA","France","FR",375,2002,"Male",23,0
"FR","FRA","France","FR",463,2002,"Group",39,15
"FR","FRA","France","FR",186,2003,"Female",14,0
"FR","FRA","France","FR",425,2003,"Male",29,0
"FR","FRA","France","FR",588,2003,"Group",46,16
"FR","FRA","France","FR",212,2004,"Female",15,0
"FR","FRA","France","FR",331,2004,"Male",25,0
"FR","FRA","France","FR",596,2004,"Group",46,18
"FR","FRA","France","FR",250,2005,"Female",17,0
"FR","FRA","France","FR",330,2005,"Male",24,0
"FR","FRA","France","FR",514,2005,"Group",40,14
"FR","FRA","France","FR",143,2006,"Female",10,0
"FR","FRA","France","FR",469,2006,"Male",34,0
"FR","FRA","France","FR",547,2006,"Group",43,12
"FR","FRA","France","FR",238,2007,"Female",19,1
"FR","FRA","France","FR",383,2007,"Male",27,0
"FR","FRA","France","FR",479,2007,"Group",42,13
"FR","FRA","France","FR",203,2008,"Female",14,0
"FR","FRA","France","FR",459,2008,"Male",31,0
"FR","FRA","France","FR",463,2008,"Group",39,9
"FR","FRA","France","FR",135,2009,"Female",10,0
"FR","FRA","France","FR",409,2009,"Male",25,0
"FR","FRA","France","FR",527,2009,"Group",43,2
"FR","FRA","France","FR",131,2010,"Female",10,0
"FR","FRA","France","FR",310,2010,"Male",23,0
"FR","FRA","France","FR",282,2010,"Group",25,6
"FR","FRA","France","FR",164,2011,"Female",13,0
"FR","FRA","France","FR",240,2011,"Male",15,0
"FR","FRA","France","FR",292,2011,"Group",25,2
"FR","FRA","France","FR",47,2012,"Female",4,0
"FR","FRA","France","FR",85,2012,"Male",6,0
"FR","FRA","France","FR",150,2012,"Group",13,2
"FR","FRA","France","FR",11,2013,"Female",1,0
"FR","FRA","France","FR",47,2013,"Male",4,0
"FR","FRA","France","FR",29,2013,"Group",3,1
"FR","FRA","France","FR",56,2014,"Male",4,0
"FR","FRA","France","FR",49,2014,"Group",4,0
"FR","FRA","France","FR",13,2015,"Female",1,0
"FR","FRA","France","FR",9,2015,"Group",1,0
"FR","FRA","France","FR",10,2016,"Group",1,0
"GB","GBR","United Kingdom","GB",24,1828,"Male",1,0
"GB","GBR","United Kingdom","GB",24,1955,"Male",2,12
"GB","GBR","United Kingdom","GB",14,1957,"Male",1,25
"GB","GBR","United Kingdom","GB",20,1957,"Group",1,4
"GB","GBR","United Kingdom","GB",14,1958,"Male",1,21
"GB","GBR","United Kingdom","GB",32,1959,"Male",2,28
"GB","GBR","United Kingdom","GB",12,1960,"Female",1,6
"GB","GBR","United Kingdom","GB",66,1960,"Male",5,18
"GB","GBR","United Kingdom","GB",1,1960,"Group",1,5
"GB","GBR","United Kingdom","GB",81,1961,"Male",5,18
"GB","GBR","United Kingdom","GB",14,1961,"Group",1,7
"GB","GBR","United Kingdom","GB",9,1962,"Female",1,6
"GB","GBR","United Kingdom","GB",11,1962,"Male",1,25
"GB","GBR","United Kingdom","GB",6,1963,"Male",1,18
"GB","GBR","United Kingdom","GB",42,1963,"Group",3,20
"GB","GBR","United Kingdom","GB",19,1964,"Female",2,4
"GB","GBR","United Kingdom","GB",40,1964,"Male",3,16
"GB","GBR","United Kingdom","GB",61,1964,"Group",5,15
"GB","GBR","United Kingdom","GB",55,1965,"Female",4,7
"GB","GBR","United Kingdom","GB",136,1965,"Male",9,10
"GB","GBR","United Kingdom","GB",125,1965,"Group",8,17
"GB","GBR","United Kingdom","GB",30,1966,"Female",3,5
"GB","GBR","United Kingdom","GB",14,1966,"Male",1,7
"GB","GBR","United Kingdom","GB",85,1966,"Group",5,25
"GB","GBR","United Kingdom","GB",23,1967,"Female",2,7
"GB","GBR","United Kingdom","GB",152,1967,"Male",11,24
"GB","GBR","United Kingdom","GB",252,1967,"Group",20,30
"GB","GBR","United Kingdom","GB",89,1968,"Female",5,5
"GB","GBR","United Kingdom","GB",121,1968,"Male",9,18
"GB","GBR","United Kingdom","GB",401,1968,"Group",30,41
"GB","GBR","United Kingdom","GB",16,1969,"Female",1,10
"GB","GBR","United Kingdom","GB",160,1969,"Male",14,12
"GB","GBR","United Kingdom","GB",447,1969,"Group",39,54
"GB","GBR","United Kingdom","GB",63,1970,"Female",5,8
"GB","GBR","United Kingdom","GB",245,1970,"Male",19,14
"GB","GBR","United Kingdom","GB",491,1970,"Group",47,37
"GB","GBR","United Kingdom","GB",55,1971,"Female",3,8
"GB","GBR","United Kingdom","GB",310,1971,"Male",21,20
"GB","GBR","United Kingdom","GB",456,1971,"Group",46,17
"GB","GBR","United Kingdom","GB",71,1972,"Female",5,4
"GB","GBR","United Kingdom","GB",343,1972,"Male",27,21
"GB","GBR","United Kingdom","GB",478,1972,"Group",50,21
"GB","GBR","United Kingdom","GB",13,1973,"Female",1,8
"GB","GBR","United Kingdom","GB",247,1973,"Male",23,19
"GB","GBR","United Kingdom","GB",444,1973,"Group",43,18
"GB","GBR","United Kingdom","GB",8,1974,"Female",1,11
"GB","GBR","United Kingdom","GB",324,1974,"Male",29,18
"GB","GBR","United Kingdom","GB",523,1974,"Group",51,30
"GB","GBR","United Kingdom","GB",21,1975,"Female",2,13
"GB","GBR","United Kingdom","GB",349,1975,"Male",33,8
"GB","GBR","United Kingdom","GB",500,1975,"Group",48,23
"GB","GBR","United Kingdom","GB",20,1976,"Female",2,8
"GB","GBR","United Kingdom","GB",186,1976,"Male",18,15
"GB","GBR","United Kingdom","GB",368,1976,"Group",35,43
"GB","GBR","United Kingdom","GB",23,1977,"Female",2,8
"GB","GBR","United Kingdom","GB",304,1977,"Male",28,16
"GB","GBR","United Kingdom","GB",389,1977,"Group",36,50
"GB","GBR","United Kingdom","GB",31,1978,"Female",3,7
"GB","GBR","United Kingdom","GB",330,1978,"Male",29,14
"GB","GBR","United Kingdom","GB",653,1978,"Group",51,55
"GB","GBR","United Kingdom","GB",49,1979,"Female",4,16
"GB","GBR","United Kingdom","GB",371,1979,"Male",35,22
"GB","GBR","United Kingdom","GB",644,1979,"Group",54,56
"GB","GBR","United Kingdom","GB",32,1980,"Female",3,10
"GB","GBR","United Kingdom","GB",304,1980,"Male",31,16
"GB","GBR","United Kingdom","GB",680,1980,"Group",57,60
"GB","GBR","United Kingdom","GB",75,1981,"Female",7,13
"GB","GBR","United Kingdom","GB",321,1981,"Male",26,15
"GB","GBR","United Kingdom","GB",817,1981,"Group",71,53
"GB","GBR","United Kingdom","GB",72,1982,"Female",6,4
"GB","GBR","United Kingdom","GB",286,1982,"Male",28,20
"GB","GBR","United Kingdom","GB",746,1982,"Group",64,52
"GB","GBR","United Kingdom","GB",65,1983,"Female",6,11
"GB","GBR","United Kingdom","GB",316,1983,"Male",29,17
"GB","GBR","United Kingdom","GB",793,1983,"Group",70,41
"GB","GBR","United Kingdom","GB",28,1984,"Female",3,11
